side,symbol,deal_date,band,deal_value_inr,adv_ratio,pre_car,day0_ar,post_car_h5
SELL,GNFC.NS,2024-06-20,micro,2167876352,3.26,-0.01175,0.08381,-0.00811889505600949
SELL,NYKAA.NS,2022-11-18,midcap,20010848775,6.37,-0.00253,0.03878,-0.05332751083114429
SELL,IRCON.NS,2023-10-13,smallcap,701752413,0.57,-0.05878,0.10280,0.023111375362259823
SELL,ARVIND.NS,2022-06-02,micro,164772916,1.98,-0.01936,-0.00397,-0.007229644002273661
SELL,KAMOPAINTS.NS,2024-06-26,broad,210169340,1.38,0.03299,0.02801,-0.023249315759615086
SELL,KAMOPAINTS.NS,2024-07-22,broad,553536885,1.60,-0.00173,0.08296,0.004329872804605062
SELL,AWHCL.NS,2023-06-26,broad,84238041,5.50,0.29669,0.01665,-0.08006395039642167
SELL,DIVGIITTS.NS,2023-10-18,broad,1117103425,33.65,0.06890,-0.02457,0.013004330393254548
SELL,DELTACORP.NS,2021-10-01,broad,2154357354,0.89,0.13522,0.07325,-0.02726637174614499
SELL,HINDUNILVR.NS,2022-11-03,broad,3221243152,1.05,-0.01199,0.01281,-0.03651962554862609
SELL,DATAPATTNS.NS,2024-10-30,smallcap,759877261,1.55,-0.02918,0.10752,-0.02972569540111558
SELL,IPL.NS,2023-11-30,broad,320632608,1.24,0.07404,0.02909,0.07584446974108339
SELL,DISHTV.NS,2023-12-12,broad,506028991,0.66,0.05621,0.04921,-0.12180581920883604
SELL,MONARCH.NS,2023-11-08,broad,449593680,1.51,0.04119,0.02667,0.021821611636112737
SELL,MAHEPC.NS,2024-01-24,broad,76562685,4.65,0.00039,0.05191,-0.04291330233106794
SELL,INDIGOPNTS.NS,2024-09-06,micro,23503314914,363.68,0.04935,-0.02949,-0.00728666166829095
SELL,SNOWMAN.NS,2024-02-20,broad,392036452,3.00,0.10575,0.10406,-0.07635341947592778
SELL,GICHSGFIN.NS,2024-01-19,broad,153401297,1.89,0.06084,0.08849,0.028583411822243665
SELL,INDUSTOWER.NS,2024-12-05,midcap,56033922236,28.25,-0.00977,0.01452,-0.0421813039634058
SELL,DODLA.NS,2024-11-06,broad,100035000,1.22,-0.00207,-0.02100,0.02888857527201949
SELL,NUVAMA.NS,2023-11-13,smallcap,501851427,4.69,-0.10714,0.02159,0.12260927808308231
SELL,COASTCORP.NS,2023-07-12,broad,23734046,3.90,0.17224,0.12883,-0.08927131014239231
SELL,SHK.NS,2022-09-28,broad,155855100,10.04,-0.00080,0.03206,0.03161215256775152
SELL,TATACHEM.NS,2024-03-07,smallcap,4787266432,6.10,0.24377,0.10960,0.0015918182314194063
SELL,JAICORPLTD.NS,2023-10-13,broad,286680769,0.80,0.00779,0.20200,-0.013421238229887833
SELL,MTARTECH.NS,2024-12-20,micro,375094771,1.90,-0.01455,0.08278,-0.02703643511367204
SELL,BORORENEW.NS,2024-11-11,micro,377318944,3.37,0.03251,0.08974,-0.06765662339422784
SELL,GEOJITFSL.NS,2024-04-24,broad,135766989,2.06,0.05962,0.11265,0.135228820232287
SELL,CIGNITITEC.NS,2023-01-11,broad,102973018,1.85,0.00815,0.01815,0.004309731214214407
SELL,TVTODAY.NS,2024-02-15,broad,78982839,1.31,-0.01702,0.04914,-0.03379027608912355
SELL,STCINDIA.NS,2023-10-17,broad,141093272,5.09,0.30045,0.08073,-0.22043689127311095
SELL,DAVANGERE.NS,2024-06-11,broad,60202000,1.64,-0.02233,-0.00024,-0.07911152320686698
SELL,PARAGMILK.NS,2024-10-03,broad,187664008,2.60,0.10410,0.07415,0.1101498518159505
SELL,SAPPHIRE.NS,2024-09-06,smallcap,761645210,4.29,0.01610,0.02375,-0.01732042244306542
SELL,JMFINANCIL.NS,2023-12-15,smallcap,779478238,3.41,-0.00385,0.12714,-0.05463813602643364
SELL,BALRAMCHIN.NS,2022-01-04,smallcap,1093669020,4.29,0.07560,0.13859,-0.01696881255251803
SELL,CARTRADE.NS,2023-06-08,smallcap,132709523,5.27,0.12609,0.11773,-0.10540661824098574
SELL,INDIACEM.NS,2024-07-01,smallcap,466472643,0.55,0.24771,-0.05394,-0.028646271973002957
SELL,DELHIVERY.NS,2023-02-22,smallcap,4142366884,13.48,0.08543,-0.02389,-0.015492908955514362
SELL,SCI.NS,2024-07-11,smallcap,2233902589,1.61,0.03778,0.19407,-0.06398133913041226
SELL,MTNL.NS,2024-06-11,broad,179869183,1.84,-0.04864,0.11375,-0.03171085024457776
SELL,SALZERELEC.NS,2024-02-22,broad,113403608,2.33,0.07323,0.05813,0.09133861908833807
SELL,BSE.NS,2023-09-01,midcap,1012506430,0.70,0.15608,0.04991,0.1157931720206169
SELL,RELIANCE.NS,2022-07-25,broad,10342225978,0.55,0.00065,-0.02775,0.015106177228235262
SELL,KHAICHEM.NS,2024-06-20,broad,59551553,3.97,0.15788,0.00954,-0.06807022538177032
SELL,IEX.NS,2023-12-29,smallcap,1922701776,1.22,0.07568,0.03258,-0.05934717069037998
SELL,DELTACORP.NS,2024-01-02,broad,587104714,0.77,0.03972,0.03584,-0.01401692959479528
SELL,EMUDHRA.NS,2024-02-19,broad,224958677,2.56,-0.00844,0.09434,0.014540201041277623
SELL,VAKRANGEE.NS,2024-06-19,broad,324210047,2.19,0.00674,-0.02341,-0.07013571271837205
SELL,RELINFRA.NS,2024-09-19,broad,2508614751,1.31,0.29605,0.00613,0.006012599037897637
SELL,PARAS.NS,2024-06-04,micro,358190578,0.89,0.04248,-0.05888,-0.014335010729074282
SELL,UJJIVANSFB.NS,2024-08-19,micro,698870000,1.43,-0.02448,-0.02994,-0.01884911470289774
SELL,NAVKARCORP.NS,2023-11-28,broad,185728027,6.41,0.12566,0.12961,0.11037342250369209
SELL,RATNAVEER.NS,2024-05-23,broad,31212990,0.72,0.02401,-0.13102,0.018573791893592317
SELL,SYMPHONY.NS,2024-08-08,broad,573173172,8.05,0.27260,0.11241,0.0221214659615383
SELL,KHADIM.NS,2023-03-17,broad,49415725,13.35,-0.03964,-0.01902,0.0824269473350151
SELL,MTARTECH.NS,2024-05-29,micro,655257321,2.91,-0.00116,-0.11089,-0.0795462681535205
SELL,EASEMYTRIP.NS,2023-10-03,broad,569954329,0.82,-0.04998,0.04010,-0.015701023567105787
SELL,HCL-INSYS.NS,2021-12-08,broad,36217827,4.88,0.03648,-0.04461,0.0905340251664043
SELL,PPL.NS,2024-07-05,broad,69231558,1.17,0.02337,0.04014,-0.054450382620594207
SELL,SPAL.NS,2022-06-06,broad,67000000,3.21,-0.00998,0.03866,0.009600413356767645
SELL,VPRPL.NS,2024-07-26,broad,157561168,0.67,0.10186,0.03144,0.007302417814495921
SELL,BCLIND.NS,2024-01-05,broad,116072205,1.09,0.03789,0.09730,-0.0677165074501771
SELL,ELECTCAST.NS,2023-11-30,micro,482245367,0.69,0.06286,0.01815,-0.039555839155717254
SELL,INTLCONV.NS,2023-10-13,broad,44648750,2.09,0.00063,-0.08408,0.024782119057322416
SELL,POLICYBZR.NS,2024-05-28,midcap,6645100000,3.15,-0.07834,-0.03252,0.11112492505444715
SELL,MTARTECH.NS,2023-09-04,micro,592769406,0.82,0.15086,-0.00014,-0.013449671546278963
SELL,TRACXN.NS,2023-12-12,broad,562105666,2.10,0.05864,0.01429,-0.023028682677188717
SELL,UNICHEMLAB.NS,2023-08-02,broad,18906908480,281.03,0.03950,0.01149,0.021796563163485327
SELL,KAMOPAINTS.NS,2023-03-21,broad,32920961,1.03,-0.01876,0.01350,-0.06594111449677575
SELL,ZEEL.NS,2024-11-19,smallcap,619389491,0.64,-0.00457,0.05280,-0.01841425378512951
SELL,CYIENTDLM.NS,2024-09-30,broad,289489339,1.38,-0.04305,0.00900,0.014771891438792761
SELL,HDFCAMC.NS,2023-03-20,broad,3968355069,6.18,-0.02758,0.00769,-0.03564396933182945
SELL,IRCON.NS,2024-07-12,smallcap,2241913397,0.93,0.13416,0.05162,-0.10165546923455104
SELL,DELTACORP.NS,2023-10-16,broad,559468933,0.64,0.01169,-0.08474,0.06893432978809988
SELL,SURYODAY.NS,2022-12-16,broad,140044129,4.72,0.10622,0.05003,-0.12013022773719206
SELL,RADHIKAJWE.NS,2023-10-18,broad,30635987,2.48,0.02998,0.10360,-0.09391885874339134
SELL,JSLL.NS,2024-06-07,micro,524310721,20.03,-0.04573,0.02622,-0.03876066819688195
SELL,ENGINERSIN.NS,2023-05-03,smallcap,410028339,4.27,-0.03111,0.14360,0.08341209366343372
SELL,ATULAUTO.NS,2023-05-02,broad,136694821,0.85,-0.09671,-0.10450,0.006098216695729075
SELL,SENCO.NS,2023-09-15,micro,475512489,2.88,0.06133,0.14248,0.13252405531981437
SELL,KESORAMIND.NS,2023-11-29,broad,217292383,0.91,0.10655,0.03938,0.07985978963560592
SELL,MAZDOCK.NS,2022-11-03,broad,4122002848,1.39,0.13294,0.04224,0.013080825061863255
SELL,ATULAUTO.NS,2023-04-03,broad,193817243,2.98,-0.09069,0.16898,0.012843547661936183
SELL,CAPACITE.NS,2023-03-15,broad,61741792,2.17,-0.02738,-0.01244,0.022951019038241594
SELL,NEOGEN.NS,2024-06-28,micro,2984692060,50.14,0.01422,-0.05514,0.0006642576346882478
SELL,DCXINDIA.NS,2024-08-19,broad,1016130120,9.62,-0.12671,0.04858,-0.0843601854803937
SELL,BALRAMCHIN.NS,2022-03-11,smallcap,499567944,0.50,0.04648,0.07606,-0.03822145885098516
SELL,APTECHT.NS,2024-07-31,broad,85900620,1.26,0.05120,0.07587,-0.0006088823939288668
SELL,BLS.NS,2024-10-23,smallcap,834043097,1.36,-0.00197,0.07537,-0.013229033409782653
SELL,KAMOPAINTS.NS,2024-08-26,broad,246486669,1.76,0.06486,0.04196,0.08730768635536101
SELL,PFS.NS,2023-12-14,broad,177830454,1.89,0.23241,0.08108,-0.017990055474251365
SELL,GSFC.NS,2024-06-20,micro,4027438666,5.82,0.04713,0.08062,-0.03728784915150496
SELL,KAMOPAINTS.NS,2024-06-27,broad,237223447,1.25,0.13394,-0.05242,-0.0025463671967489443
SELL,IEX.NS,2021-10-19,smallcap,16419394886,4.89,0.11119,0.08219,-0.06252716870069297
SELL,ARE&M.NS,2024-06-25,smallcap,3186640964,0.76,0.01444,0.19192,-0.0057903156389877974
SELL,RTNPOWER.NS,2023-09-01,micro,210318684,1.22,0.19506,0.02267,0.054869750057165545
SELL,MANKIND.NS,2024-02-08,midcap,13675719475,20.54,0.03758,0.05737,-0.020091108784530576
SELL,GARUDA.NS,2024-12-27,broad,173255445,1.88,0.21994,0.02057,-0.0162356968504348
SELL,MTNL.NS,2024-01-05,broad,245274702,0.81,0.13122,-0.01642,-0.03139861253764897
SELL,EQUITASBNK.NS,2023-03-17,micro,451452376,0.81,-0.07296,0.04865,-0.035633789863554255
SELL,RATNAVEER.NS,2024-07-18,broad,283081104,1.22,0.01160,0.09245,0.0648929221970973
SELL,PAKKA.NS,2024-01-17,broad,54854486,1.65,0.04223,0.15461,0.09634010585504393
SELL,VAKRANGEE.NS,2023-09-11,broad,112320638,0.63,0.03712,0.08229,0.01649629981552514
SELL,COFFEEDAY.NS,2023-09-04,broad,154727542,1.19,0.23160,0.02081,-0.21171003949596112
SELL,ZEELEARN.NS,2022-01-06,broad,401883546,10.73,0.12639,0.20878,-0.03626869481665762
SELL,JUBLINGREA.NS,2024-02-12,smallcap,434508679,3.87,0.01518,0.15285,-0.006202687521773331
SELL,JTLIND.NS,2024-04-04,broad,267881370,0.88,0.05496,-0.02415,0.014845683286360822
SELL,RTNPOWER.NS,2023-08-29,micro,314483796,1.99,0.12492,0.07117,-0.007456522265466781
SELL,IPL.NS,2023-08-30,broad,516352740,22.69,0.18391,0.08199,0.028619569076840046
SELL,BAJAJHCARE.NS,2023-09-08,broad,83562362,1.77,-0.00774,0.06253,0.0894979007397525
SELL,EASEMYTRIP.NS,2024-11-29,broad,365196650,1.17,0.08128,0.09292,-0.027444925142905308
SELL,GHCLTEXTIL.NS,2024-08-02,broad,54865088,0.85,0.08077,0.02824,-0.05648403415744219
SELL,EASEMYTRIP.NS,2023-06-30,broad,5626972769,19.80,-0.03859,-0.04600,0.01955067067252969
SELL,NIITLTD.NS,2024-01-20,broad,207383541,3.95,0.02335,-0.00826,0.016507403965899448
SELL,JINDALSAW.NS,2023-07-17,smallcap,825025000,2.24,0.07895,0.08509,0.04085480378383677
SELL,BECTORFOOD.NS,2022-08-19,micro,116002691,1.67,0.00430,-0.01095,-0.03296591544110117
SELL,PRAKASH.NS,2023-08-25,broad,111294514,1.12,0.27557,0.04126,0.05490997753026816
SELL,TTML.NS,2022-10-17,smallcap,175438419,1.75,0.07876,-0.01407,-0.04450400912366592
SELL,DCXINDIA.NS,2023-11-17,broad,251306673,1.75,0.11795,0.04506,0.12064669859461996
SELL,NURECA.NS,2023-01-20,broad,473935958,4.60,-0.20864,0.20431,-0.12963208328148035
SELL,CHEMCON.NS,2023-12-26,broad,67325554,3.42,0.02209,0.07663,0.007846875732747893
SELL,BEML.NS,2021-12-02,smallcap,1545356382,4.95,0.20259,0.00693,-0.00371670003934943
SELL,INDIACEM.NS,2024-12-23,smallcap,642728969,2.23,0.01456,0.08331,0.0007362443144114383
SELL,WABAG.NS,2024-12-18,micro,1331811486,2.52,0.03198,-0.10422,0.00834062641705946
SELL,CROMPTON.NS,2022-11-14,smallcap,268232934,0.50,-0.02518,0.02012,0.011955004489901389
SELL,BGRENERGY.NS,2023-10-10,broad,43151239,1.50,-0.02282,0.11238,-0.0018095747328980005
SELL,VAKRANGEE.NS,2023-10-16,broad,518034526,4.00,-0.00011,0.19865,-0.15733414388101918
SELL,MMTC.NS,2024-07-25,smallcap,2184759923,2.56,0.14669,0.17906,-0.006863428700446095
SELL,HCC.NS,2024-01-31,micro,1321221720,0.80,0.21003,0.10182,-0.058809978243537064
SELL,SKIPPER.NS,2024-12-05,micro,466854526,1.47,-0.00951,0.05497,-0.00255361327706094
SELL,63MOONS.NS,2023-02-24,broad,56010979,0.89,-0.02993,-0.01949,0.02735861013443941
SELL,FSL.NS,2024-01-12,smallcap,1336752101,4.67,-0.00553,0.10077,-0.06668021501580512
SELL,FEDFINA.NS,2024-08-27,micro,242020000,4.83,0.01167,-0.02860,0.006138464087191764
SELL,TRENT.NS,2022-11-03,broad,467699489,0.72,0.04263,0.01163,-0.06412529836728131
SELL,AARTIIND.NS,2024-11-11,smallcap,934732688,1.76,-0.09040,-0.06189,-0.012674973808863954
SELL,UDS.NS,2024-08-21,broad,293523239,2.44,-0.01666,0.07166,-0.07545321123877169
SELL,MTARTECH.NS,2023-10-20,micro,1120355704,1.84,0.01180,0.04623,-0.09520740888909429
SELL,GSLSU.NS,2023-06-28,broad,127600000,2.46,0.00408,-0.00649,0.008587286906223346
SELL,TITAGARH.NS,2023-10-18,smallcap,571316243,0.98,0.04536,0.03722,-0.02484076774491728
SELL,UGROCAP.NS,2024-05-03,broad,141211513,2.44,0.08811,0.00761,-0.014027762621478423
SELL,QUICKHEAL.NS,2024-08-26,broad,216702967,2.53,0.03744,0.13039,-0.004291243508827147
SELL,LOVABLE.NS,2021-11-15,broad,37768255,2.95,0.02530,0.13949,0.10847161168319985
SELL,BCLIND.NS,2023-12-08,broad,182028915,2.05,0.21797,0.02763,-0.041278092326312854
SELL,NBCC.NS,2024-01-19,smallcap,1916432157,0.93,-0.05110,0.07290,0.2532333934462545
SELL,AWHCL.NS,2024-07-25,broad,329109579,0.85,0.26786,0.03166,-0.08409226783038593
SELL,SSDL.NS,2024-09-17,broad,166188956,1.50,0.00176,0.02605,-0.05180770514033606
SELL,DBL.NS,2024-06-13,micro,488662626,2.94,0.03719,0.08328,0.0714697772141295
SELL,TIINDIA.NS,2022-11-30,midcap,4800757168,2.87,0.03105,0.00310,0.021249824808704965
SELL,EDELWEISS.NS,2023-09-29,micro,290600202,1.77,0.00149,0.12402,0.037461150574508606
SELL,SONACOMS.NS,2023-05-31,smallcap,14982549921,7.91,-0.01097,0.00548,-0.023278654980441793
SELL,DISHTV.NS,2024-01-05,broad,1274019352,1.32,0.06052,0.10785,-0.11610432099887613
SELL,MPHASIS.NS,2021-11-30,midcap,6229634017,3.42,-0.06336,-0.04003,0.013141726477891691
SELL,ARE&M.NS,2024-04-23,smallcap,1141642121,1.74,0.15834,0.10252,-0.0349861055087457
SELL,MTNL.NS,2023-09-27,broad,140521836,0.62,0.18605,-0.02291,-0.11175642168872979
SELL,MTNL.NS,2023-12-20,broad,113791370,0.53,0.02385,-0.08840,0.016169119652745145
SELL,GRSE.NS,2023-08-17,smallcap,589134429,1.70,0.27956,0.00130,0.025607729959853387
SELL,NBCC.NS,2024-01-20,smallcap,1883913629,0.86,0.03548,0.06455,0.3085494628324217
SELL,DOLLAR.NS,2022-12-15,broad,107163197,5.45,0.02136,-0.00723,-0.036641034257967386
SELL,INTELLECT.NS,2023-07-31,smallcap,470389142,0.96,0.09198,-0.03748,0.004666014444745015
SELL,CSBBANK.NS,2024-06-27,micro,11900829048,137.54,-0.00918,0.03745,-0.0487620458819934
SELL,TNPL.NS,2023-09-11,broad,169055985,0.93,0.06534,-0.05005,0.06084138870317024
SELL,STCINDIA.NS,2024-07-26,broad,104246412,2.04,0.34494,-0.09104,-0.02508550992766101
SELL,SUNDARMFIN.NS,2024-01-25,midcap,343959572,2.74,-0.01127,-0.01132,0.020348328153412476
SELL,KAMOPAINTS.NS,2024-08-27,broad,581365591,3.52,0.03374,0.01986,0.0952951580224577
SELL,RIIL.NS,2022-08-18,broad,1291015915,1.70,0.00868,0.04585,0.007947099428930682
SELL,PNBGILTS.NS,2023-09-22,broad,197737984,8.02,0.07044,0.20345,0.010605520207058183
SELL,NIITLTD.NS,2022-03-17,broad,338455461,1.04,0.03397,-0.02403,0.08383201785098904
SELL,HNDFDS.NS,2024-02-19,broad,319968000,8.60,-0.04275,-0.00275,-0.021363987896677594
SELL,NEOGEN.NS,2024-09-19,micro,389668428,6.57,0.21797,0.16945,-0.08247391573944651
SELL,GMRP&UI.NS,2023-09-04,micro,135094784,1.82,0.12934,0.18593,-0.08062416727390653
SELL,DLF.NS,2023-08-10,broad,1450340027,0.82,-0.02154,0.01475,0.0014748972911357017
SELL,RATNAVEER.NS,2024-03-26,broad,44975332,1.03,0.02941,-0.05402,0.0778251214943626
SELL,NESTLEIND.NS,2022-10-03,broad,846965952,0.77,0.04786,0.00416,-0.01862147753566412
SELL,HERANBA.NS,2023-01-31,broad,68953379,4.63,-0.19483,-0.05773,0.04996371927085552
SELL,SBC.NS,2024-01-15,broad,179924929,3.09,0.03557,-0.00927,0.15790082783298443
SELL,BAJAJHCARE.NS,2024-12-16,broad,179987458,3.35,-0.02334,0.13284,0.23394841208320494
SELL,JUSTDIAL.NS,2024-07-19,micro,790637087,3.23,0.25538,0.03059,-0.027586459948431452
SELL,MGL.NS,2024-10-18,smallcap,902791234,0.89,-0.06179,-0.09955,-0.051804782566374996
SELL,SURYODAY.NS,2024-08-01,broad,116343964,1.65,0.02479,0.03548,-0.03222972156084536
SELL,BOMDYEING.NS,2021-12-15,broad,121640107,0.66,0.19058,0.00267,0.05804389088380213
SELL,NAZARA.NS,2023-05-19,micro,216673110,1.46,0.00956,0.03237,0.021875958733494683
SELL,JPPOWER.NS,2023-09-13,smallcap,702517273,0.61,0.05028,0.11313,0.06669535134493698
SELL,PARAGMILK.NS,2023-07-21,broad,104089503,0.96,0.04091,0.05455,0.07326482523916789
SELL,STARCEMENT.NS,2024-12-13,micro,501616681,7.58,0.07916,0.04603,0.09993977446141278
SELL,TOLINS.NS,2024-12-03,broad,49949913,1.77,0.27913,0.06405,-0.0582656918148311
SELL,JKTYRE.NS,2024-07-15,smallcap,767656264,1.28,-0.01667,0.05788,-0.056241761035609406
SELL,SHK.NS,2023-08-16,broad,103075000,4.42,0.15600,0.02772,0.07206302334625025
SELL,RADHIKAJWE.NS,2024-08-21,broad,240306833,1.37,0.29761,-0.01429,0.04275324107341816
SELL,COASTCORP.NS,2022-07-29,broad,48120073,4.01,-0.11570,-0.01072,0.0007460957569447313
SELL,DALBHARAT.NS,2024-01-25,midcap,504508856,0.67,-0.04824,0.02569,-0.05193819582051129
SELL,RAYMOND.NS,2022-12-02,broad,2084788230,4.45,0.01701,0.18087,-0.0762857283343763
SELL,AMBER.NS,2024-12-26,smallcap,4528719270,1.93,0.22563,0.08722,0.02129126050907626
SELL,JPASSOCIAT.NS,2023-11-01,broad,599275304,1.73,0.27866,0.06765,-0.0027670896202640627
SELL,DAVANGERE.NS,2024-07-24,broad,138621436,1.55,-0.11616,-0.04796,-0.03399120875710193
SELL,GANESHBE.NS,2023-02-14,broad,206100541,16.26,0.04279,0.12604,-0.0072420482588581025
SELL,SALZERELEC.NS,2023-05-24,broad,53261486,1.12,-0.19934,0.05385,0.06508607693318469
SELL,MOTISONS.NS,2024-09-06,broad,107284387,0.60,0.12514,-0.00089,0.17014316641108107
SELL,JUSTDIAL.NS,2021-12-09,micro,506575744,1.29,0.00767,0.15463,-0.014831015821255233
SELL,INDUSINDBK.NS,2024-10-25,midcap,4207963015,1.06,-0.01397,-0.16567,-0.003042910577029767
SELL,UFO.NS,2024-01-10,broad,227722797,7.87,0.09945,0.11732,-0.025099706355199536
SELL,SKIPPER.NS,2024-07-04,micro,259792190,0.95,0.01150,0.05904,-0.05752312025480644
SELL,AUBANK.NS,2022-05-31,midcap,2361414420,1.51,-0.04791,-0.03952,0.0023490847919814817
SELL,DEEPAKFERT.NS,2022-09-16,smallcap,668695102,1.31,0.05040,-0.01075,-0.017344008415604906
SELL,CREDITACC.NS,2023-06-30,smallcap,11212920000,55.17,0.01010,-0.06431,-0.00878833494285347
SELL,HCC.NS,2023-06-22,micro,1651458514,3.89,-0.03737,0.14840,0.025776125036593323
SELL,SHANKARA.NS,2023-12-19,broad,139759806,3.13,-0.00572,0.06373,-0.018321314929771626
SELL,UFLEX.NS,2024-08-19,broad,941109789,13.41,0.18376,0.12994,-0.0013885845584484802
SELL,ATULAUTO.NS,2022-10-11,broad,34396170,1.26,0.19581,0.05833,0.04967964995781493
SELL,HINDOILEXP.NS,2022-04-01,broad,132100506,0.62,-0.00985,-0.11705,0.02325585286758869
SELL,AARTISURF.NS,2024-09-05,broad,99000000,11.20,-0.00601,-0.00472,-0.045810041222197895
SELL,BLSE.NS,2024-08-19,broad,122165015,1.31,0.00056,0.12618,-0.005713402355183028
SELL,UDS.NS,2024-08-09,broad,140425100,2.70,0.03866,0.03078,-0.018593214517405587
SELL,EROSMEDIA.NS,2022-08-23,broad,456070733,46.60,0.39532,-0.04270,0.27587654303749687
SELL,AARTISURF.NS,2024-09-04,broad,65000000,7.35,-0.02039,0.01467,-0.009925450724785012
SELL,RBA.NS,2023-09-15,micro,30589056220,207.88,-0.01277,0.06007,0.0021167099956033164
SELL,INFY.NS,2022-08-08,broad,7357999794,0.88,0.02879,-0.00563,-0.0362212048911279
SELL,SNOWMAN.NS,2024-08-08,broad,207672061,1.48,-0.03886,0.05577,-0.07197041479695321
SELL,SIGACHI.NS,2021-12-29,broad,169162870,1.33,-0.03561,0.01345,-0.06876704978239401
SELL,CAPACITE.NS,2023-09-01,broad,110560534,0.74,0.03249,0.09241,0.04799768730302256
SELL,AMBER.NS,2022-10-03,smallcap,116681687,1.06,0.06152,0.01040,-0.014179406225921731
SELL,TTKPRESTIG.NS,2022-10-03,broad,132193890,1.91,-0.00272,0.04078,-0.00016813392411352268
SELL,SBC.NS,2022-02-17,broad,13063376,1.42,-0.12111,0.05032,0.01576566614267516
SELL,JPPOWER.NS,2021-10-08,smallcap,247712438,1.68,-0.03016,0.18617,-0.0213075298282126
SELL,WOCKPHARMA.NS,2023-11-13,smallcap,375531439,2.02,0.02362,0.12375,0.17373102724253808
SELL,UDS.NS,2023-12-15,broad,121400000,2.55,0.11665,-0.00697,0.1266134079312291
SELL,LIKHITHA.NS,2024-06-11,broad,151493009,1.66,0.22812,0.04832,-0.02315687628315921
SELL,CUPID.NS,2023-10-19,micro,516060515,9.01,0.17995,0.02633,0.21364775492612065
SELL,IPCALAB.NS,2022-10-03,midcap,179198175,0.74,0.05923,0.02958,-0.030675609277740823
SELL,RIIL.NS,2024-06-28,broad,443604340,1.13,-0.03036,0.02346,-0.010681133388201647
SELL,NAUKRI.NS,2022-11-14,midcap,477062370,0.54,0.03693,0.05892,-0.05893071598913635
SELL,HNDFDS.NS,2024-08-28,broad,145811124,4.20,-0.00519,0.01605,0.0013182204950010767
SELL,BCLIND.NS,2024-09-26,broad,147500000,0.76,-0.12657,-0.02751,-0.004819480850736579
SELL,PARAS.NS,2023-09-01,micro,170692529,0.52,-0.06596,0.05841,0.02555222229260501
SELL,RPSGVENT.NS,2023-11-28,broad,115708077,1.93,0.12852,0.13472,-0.05394697179344954
SELL,UFO.NS,2021-11-08,broad,55548767,1.52,0.14939,0.05078,-0.040835260900205506
SELL,PAYTM.NS,2022-03-16,midcap,2046110943,1.56,-0.23206,0.04907,-0.08227093830157928
SELL,3IINFOLTD.NS,2023-11-23,broad,306639402,13.86,0.14606,0.15407,-0.09496151193143476
SELL,VIRINCHI.NS,2024-04-29,broad,46250622,1.60,0.08521,0.01461,-0.08089210422174697
SELL,LIKHITHA.NS,2024-04-15,broad,87408279,3.07,-0.00957,0.10513,0.13586245752749337
SELL,AURUM.NS,2024-01-17,broad,43961039,3.90,0.01753,0.12479,-0.07333902230246747
SELL,ZEEMEDIA.NS,2023-12-11,broad,59430045,0.53,0.09106,0.00453,-0.04749133642976511
SELL,GNA.NS,2023-07-03,broad,118726040,2.46,-0.05328,0.08036,0.051636195765579096
SELL,QUESS.NS,2022-10-03,micro,146982143,1.43,0.04027,-0.01520,-0.053280271713488814
SELL,GREAVESCOT.NS,2024-12-10,micro,2509735985,6.17,0.09084,0.17570,-0.03672970857465585
SELL,ORIENTCEM.NS,2024-04-25,micro,323800598,2.60,0.10844,-0.01039,-0.015379110087241021
SELL,PIDILITIND.NS,2022-11-03,broad,670493870,0.82,-0.01732,0.00512,-0.009228084898342592
SELL,WONDERLA.NS,2024-12-04,broad,306011394,8.27,-0.02854,0.07802,-0.05340574300006362
SELL,IPL.NS,2023-10-18,broad,277651763,0.64,-0.03046,0.03815,-0.07120431146739081
SELL,AVALON.NS,2024-09-24,micro,233690066,2.10,0.08545,0.10649,-0.08604153000404413
SELL,DIAMONDYD.NS,2024-08-19,broad,158430300,4.89,-0.02522,-0.04316,-0.0051951385735984346
SELL,BOROLTD.NS,2021-12-16,broad,251551067,1.84,0.18092,0.19843,-0.0769657305345588
SELL,PARAGMILK.NS,2023-08-28,broad,191937808,0.55,0.19691,0.01167,-0.03879949811907135
SELL,VLEGOV.NS,2024-03-27,broad,55706400,2.52,0.04269,-0.04658,0.2638227934202273
SELL,WELCORP.NS,2021-11-26,smallcap,262767883,1.28,0.06287,0.03782,-0.05399553799878887
SELL,STCINDIA.NS,2024-01-20,broad,70693368,1.06,0.07757,-0.00243,0.00598113022716551
SELL,TRACXN.NS,2023-02-08,broad,166900539,0.57,-0.01839,-0.02426,-0.11508042060531387
SELL,INDIACEM.NS,2024-02-01,smallcap,1871504148,2.21,0.04818,-0.07154,0.02810011696638659
SELL,CHEMCON.NS,2022-02-10,broad,347820000,10.77,-0.04722,-0.00143,-0.04920000484195486
