FREQ,BORROWERS_CTY,TC_BORROWERS,TC_LENDERS,VALUATION,UNIT_TYPE,TC_ADJUST,TIME_PERIOD,OBS_VALUE
Q,IN,P,B,M,XDC,U,1952-Q4,20.69
Q,IN,P,B,M,XDC,U,1953-Q1,21.21
Q,IN,P,B,M,XDC,U,1953-Q2,21.48
Q,IN,P,B,M,XDC,U,1953-Q3,20.75
Q,IN,P,B,M,XDC,U,1953-Q4,21.16
Q,IN,P,B,M,XDC,U,1954-Q1,22
Q,IN,P,B,M,XDC,U,1954-Q2,22.06
Q,IN,P,B,M,XDC,U,1954-Q3,21.94
Q,IN,P,B,M,XDC,U,1954-Q4,22.75
Q,IN,P,B,M,XDC,U,1955-Q1,23.79
Q,IN,P,B,M,XDC,U,1955-Q2,24.51
Q,IN,P,B,M,XDC,U,1955-Q3,24.48
Q,IN,P,B,M,XDC,U,1955-Q4,25.41
Q,IN,P,B,M,XDC,U,1956-Q1,26.83
Q,IN,P,B,M,XDC,U,1956-Q2,27.18
Q,IN,P,B,M,XDC,U,1956-Q3,26.55
Q,IN,P,B,M,XDC,U,1956-Q4,27.21
Q,IN,P,B,M,XDC,U,1957-Q1,28.69
Q,IN,P,B,M,XDC,U,1957-Q2,29.69
Q,IN,P,B,M,XDC,U,1957-Q3,29.15
Q,IN,P,B,M,XDC,U,1957-Q4,29.94
Q,IN,P,B,M,XDC,U,1958-Q1,31.64
Q,IN,P,B,M,XDC,U,1958-Q2,31.9
Q,IN,P,B,M,XDC,U,1958-Q3,31.79
Q,IN,P,B,M,XDC,U,1958-Q4,32.86
Q,IN,P,B,M,XDC,U,1959-Q1,34.76
Q,IN,P,B,M,XDC,U,1959-Q2,35.84
Q,IN,P,B,M,XDC,U,1959-Q3,35.74
Q,IN,P,B,M,XDC,U,1959-Q4,36.87
Q,IN,P,B,M,XDC,U,1960-Q1,38.83
Q,IN,P,B,M,XDC,U,1960-Q2,39.56
Q,IN,P,B,M,XDC,U,1960-Q3,38.62
Q,IN,P,B,M,XDC,U,1960-Q4,38.44
Q,IN,P,B,M,XDC,U,1961-Q1,39.64
Q,IN,P,B,M,XDC,U,1961-Q2,39.51
Q,IN,P,B,M,XDC,U,1961-Q3,38.88
Q,IN,P,B,M,XDC,U,1961-Q4,39.96
Q,IN,P,B,M,XDC,U,1962-Q1,42.43
Q,IN,P,B,M,XDC,U,1962-Q2,43.53
Q,IN,P,B,M,XDC,U,1962-Q3,43.09
Q,IN,P,B,M,XDC,U,1962-Q4,44.06
Q,IN,P,B,M,XDC,U,1963-Q1,45.53
Q,IN,P,B,M,XDC,U,1963-Q2,46.79
Q,IN,P,B,M,XDC,U,1963-Q3,46.85
Q,IN,P,B,M,XDC,U,1963-Q4,48.66
Q,IN,P,B,M,XDC,U,1964-Q1,50.37
Q,IN,P,B,M,XDC,U,1964-Q2,51.81
Q,IN,P,B,M,XDC,U,1964-Q3,51.86
Q,IN,P,B,M,XDC,U,1964-Q4,53.29
Q,IN,P,B,M,XDC,U,1965-Q1,54.98
Q,IN,P,B,M,XDC,U,1965-Q2,56.9
Q,IN,P,B,M,XDC,U,1965-Q3,56.69
Q,IN,P,B,M,XDC,U,1965-Q4,59.07
Q,IN,P,B,M,XDC,U,1966-Q1,61.34
Q,IN,P,B,M,XDC,U,1966-Q2,63.57
Q,IN,P,B,M,XDC,U,1966-Q3,62.99
Q,IN,P,B,M,XDC,U,1966-Q4,65.7
Q,IN,P,B,M,XDC,U,1967-Q1,68.17
Q,IN,P,B,M,XDC,U,1967-Q2,69.14
Q,IN,P,B,M,XDC,U,1967-Q3,68.92
Q,IN,P,B,M,XDC,U,1967-Q4,71.82
Q,IN,P,B,M,XDC,U,1968-Q1,74.6
Q,IN,P,B,M,XDC,U,1968-Q2,76.83
Q,IN,P,B,M,XDC,U,1968-Q3,76.35
Q,IN,P,B,M,XDC,U,1968-Q4,78.68
Q,IN,P,B,M,XDC,U,1969-Q1,83.06
Q,IN,P,B,M,XDC,U,1969-Q2,87.22
Q,IN,P,B,M,XDC,U,1969-Q3,85.82
Q,IN,P,B,M,XDC,U,1969-Q4,89.3
Q,IN,P,B,M,XDC,U,1970-Q1,93.36
Q,IN,P,B,M,XDC,U,1970-Q2,56.42
Q,IN,P,B,M,XDC,U,1970-Q3,57.19
Q,IN,P,B,M,XDC,U,1970-Q4,60.25
Q,IN,P,B,M,XDC,U,1971-Q1,63.9
Q,IN,P,B,M,XDC,U,1971-Q2,63.76
Q,IN,P,B,M,XDC,U,1971-Q3,64.68
Q,IN,P,B,M,XDC,U,1971-Q4,68.82
Q,IN,P,B,M,XDC,U,1972-Q1,71.31
Q,IN,P,B,M,XDC,U,1972-Q2,74.04
Q,IN,P,B,M,XDC,U,1972-Q3,73.01
Q,IN,P,B,M,XDC,U,1972-Q4,78.21
Q,IN,P,B,M,XDC,U,1973-Q1,84.96
Q,IN,P,B,M,XDC,U,1973-Q2,87.58
Q,IN,P,B,M,XDC,U,1973-Q3,87.99
Q,IN,P,B,M,XDC,U,1973-Q4,97.8
Q,IN,P,B,M,XDC,U,1974-Q1,102.31
Q,IN,P,B,M,XDC,U,1974-Q2,106.91
Q,IN,P,B,M,XDC,U,1974-Q3,106.31
Q,IN,P,B,M,XDC,U,1974-Q4,111.64
Q,IN,P,B,M,XDC,U,1975-Q1,120.67
Q,IN,P,B,M,XDC,U,1975-Q2,123.51
Q,IN,P,B,M,XDC,U,1975-Q3,126.41
Q,IN,P,B,M,XDC,U,1975-Q4,136.47
Q,IN,P,B,M,XDC,U,1976-Q1,148.8
Q,IN,P,B,M,XDC,U,1976-Q2,152.88
Q,IN,P,B,M,XDC,U,1976-Q3,159.25
Q,IN,P,B,M,XDC,U,1976-Q4,175.85
Q,IN,P,B,M,XDC,U,1977-Q1,179.53
Q,IN,P,B,M,XDC,U,1977-Q2,181.46
Q,IN,P,B,M,XDC,U,1977-Q3,186.39
Q,IN,P,B,M,XDC,U,1977-Q4,199.06
Q,IN,P,B,M,XDC,U,1978-Q1,202.68
Q,IN,P,B,M,XDC,U,1978-Q2,211.43
Q,IN,P,B,M,XDC,U,1978-Q3,215.29
Q,IN,P,B,M,XDC,U,1978-Q4,239.16
Q,IN,P,B,M,XDC,U,1979-Q1,242.82
Q,IN,P,B,M,XDC,U,1979-Q2,254.15
Q,IN,P,B,M,XDC,U,1979-Q3,264.62
Q,IN,P,B,M,XDC,U,1979-Q4,282.82
Q,IN,P,B,M,XDC,U,1980-Q1,294.65
Q,IN,P,B,M,XDC,U,1980-Q2,297.53
Q,IN,P,B,M,XDC,U,1980-Q3,301.57
Q,IN,P,B,M,XDC,U,1980-Q4,329.67
Q,IN,P,B,M,XDC,U,1981-Q1,349.41
Q,IN,P,B,M,XDC,U,1981-Q2,360.15
Q,IN,P,B,M,XDC,U,1981-Q3,369.89
Q,IN,P,B,M,XDC,U,1981-Q4,400.59
Q,IN,P,B,M,XDC,U,1982-Q1,414.18
Q,IN,P,B,M,XDC,U,1982-Q2,420
Q,IN,P,B,M,XDC,U,1982-Q3,429.94
Q,IN,P,B,M,XDC,U,1982-Q4,480.05
Q,IN,P,B,M,XDC,U,1983-Q1,492.37
Q,IN,P,B,M,XDC,U,1983-Q2,501.32
Q,IN,P,B,M,XDC,U,1983-Q3,515.29
Q,IN,P,B,M,XDC,U,1983-Q4,558.97
Q,IN,P,B,M,XDC,U,1984-Q1,583.46
Q,IN,P,B,M,XDC,U,1984-Q2,602.01
Q,IN,P,B,M,XDC,U,1984-Q3,608.47
Q,IN,P,B,M,XDC,U,1984-Q4,660.37
Q,IN,P,B,M,XDC,U,1985-Q1,682.01
Q,IN,P,B,M,XDC,U,1985-Q2,685.42
Q,IN,P,B,M,XDC,U,1985-Q3,704.98
Q,IN,P,B,M,XDC,U,1985-Q4,739.62
Q,IN,P,B,M,XDC,U,1986-Q1,797.51
Q,IN,P,B,M,XDC,U,1986-Q2,793.91
Q,IN,P,B,M,XDC,U,1986-Q3,808.84
Q,IN,P,B,M,XDC,U,1986-Q4,848.58
Q,IN,P,B,M,XDC,U,1987-Q1,913.47
Q,IN,P,B,M,XDC,U,1987-Q2,899.97
Q,IN,P,B,M,XDC,U,1987-Q3,927.62
Q,IN,P,B,M,XDC,U,1987-Q4,965.38
Q,IN,P,B,M,XDC,U,1988-Q1,1036.97
Q,IN,P,B,M,XDC,U,1988-Q2,1031.89
Q,IN,P,B,M,XDC,U,1988-Q3,1068.7
Q,IN,P,B,M,XDC,U,1988-Q4,1179.4
Q,IN,P,B,M,XDC,U,1989-Q1,1223.58
Q,IN,P,B,M,XDC,U,1989-Q2,1273.31
Q,IN,P,B,M,XDC,U,1989-Q3,1290.05
Q,IN,P,B,M,XDC,U,1989-Q4,1377.29
Q,IN,P,B,M,XDC,U,1990-Q1,1453.55
Q,IN,P,B,M,XDC,U,1990-Q2,1484.18
Q,IN,P,B,M,XDC,U,1990-Q3,1497.25
Q,IN,P,B,M,XDC,U,1990-Q4,1563.75
Q,IN,P,B,M,XDC,U,1991-Q1,1654.27
Q,IN,P,B,M,XDC,U,1991-Q2,1663.66
Q,IN,P,B,M,XDC,U,1991-Q3,1656.86
Q,IN,P,B,M,XDC,U,1991-Q4,1714.3
Q,IN,P,B,M,XDC,U,1992-Q1,1807.33
Q,IN,P,B,M,XDC,U,1992-Q2,1893.68
Q,IN,P,B,M,XDC,U,1992-Q3,1927.87
Q,IN,P,B,M,XDC,U,1992-Q4,2028.65
Q,IN,P,B,M,XDC,U,1993-Q1,2139.15
Q,IN,P,B,M,XDC,U,1993-Q2,2154.05
Q,IN,P,B,M,XDC,U,1993-Q3,2136.23
Q,IN,P,B,M,XDC,U,1993-Q4,2229.69
Q,IN,P,B,M,XDC,U,1994-Q1,2313.29
Q,IN,P,B,M,XDC,U,1994-Q2,2315.55
Q,IN,P,B,M,XDC,U,1994-Q3,2475.51
Q,IN,P,B,M,XDC,U,1994-Q4,2589.34
Q,IN,P,B,M,XDC,U,1995-Q1,2861.31
Q,IN,P,B,M,XDC,U,1995-Q2,2865.03
Q,IN,P,B,M,XDC,U,1995-Q3,3001.72
Q,IN,P,B,M,XDC,U,1995-Q4,3114.08
Q,IN,P,B,M,XDC,U,1996-Q1,3377.93
Q,IN,P,B,M,XDC,U,1996-Q2,3330.16
Q,IN,P,B,M,XDC,U,1996-Q3,3380.61
Q,IN,P,B,M,XDC,U,1996-Q4,3460.37
Q,IN,P,B,M,XDC,U,1997-Q1,3700.6
Q,IN,P,B,M,XDC,U,1997-Q2,3666.41
Q,IN,P,B,M,XDC,U,1997-Q3,3702.21
Q,IN,P,B,M,XDC,U,1997-Q4,3872.33
Q,IN,P,B,M,XDC,U,1998-Q1,4251.24
Q,IN,P,B,M,XDC,U,1998-Q2,4204.32
Q,IN,P,B,M,XDC,U,1998-Q3,4344.16
Q,IN,P,B,M,XDC,U,1998-Q4,4445.53
Q,IN,P,B,M,XDC,U,1999-Q1,4837.64
Q,IN,P,B,M,XDC,U,1999-Q2,4807.96
Q,IN,P,B,M,XDC,U,1999-Q3,4996.8
Q,IN,P,B,M,XDC,U,1999-Q4,5402.73
Q,IN,P,B,M,XDC,U,2000-Q1,5712.94
Q,IN,P,B,M,XDC,U,2000-Q2,5964.14
Q,IN,P,B,M,XDC,U,2000-Q3,6085.26
Q,IN,P,B,M,XDC,U,2000-Q4,6444.15
Q,IN,P,B,M,XDC,U,2001-Q1,6659.32
Q,IN,P,B,M,XDC,U,2001-Q2,6738.17
Q,IN,P,B,M,XDC,U,2001-Q3,6875.57
Q,IN,P,B,M,XDC,U,2001-Q4,7179.02
Q,IN,P,B,M,XDC,U,2002-Q1,7537.18
Q,IN,P,B,M,XDC,U,2002-Q2,8128.29
Q,IN,P,B,M,XDC,U,2002-Q3,8267.31
Q,IN,P,B,M,XDC,U,2002-Q4,8559.07
Q,IN,P,B,M,XDC,U,2003-Q1,8959.32
Q,IN,P,B,M,XDC,U,2003-Q2,9026.5
Q,IN,P,B,M,XDC,U,2003-Q3,9042.77
Q,IN,P,B,M,XDC,U,2003-Q4,9531.72
Q,IN,P,B,M,XDC,U,2004-Q1,10140.89
Q,IN,P,B,M,XDC,U,2004-Q2,10426.74
Q,IN,P,B,M,XDC,U,2004-Q3,10901.6
Q,IN,P,B,M,XDC,U,2004-Q4,11941.64
Q,IN,P,B,M,XDC,U,2005-Q1,12745.22
Q,IN,P,B,M,XDC,U,2005-Q2,13331.32
Q,IN,P,B,M,XDC,U,2005-Q3,14521.76
Q,IN,P,B,M,XDC,U,2005-Q4,15144.77
Q,IN,P,B,M,XDC,U,2006-Q1,16872.95
Q,IN,P,B,M,XDC,U,2006-Q2,17019.5
Q,IN,P,B,M,XDC,U,2006-Q3,18462.1
Q,IN,P,B,M,XDC,U,2006-Q4,19255.21
Q,IN,P,B,M,XDC,U,2007-Q1,21273.25
Q,IN,P,B,M,XDC,U,2007-Q2,20955.73
Q,IN,P,B,M,XDC,U,2007-Q3,22438.65
Q,IN,P,B,M,XDC,U,2007-Q4,23335.3
Q,IN,P,B,M,XDC,U,2008-Q1,25772.01
Q,IN,P,B,M,XDC,U,2008-Q2,26083.93
Q,IN,P,B,M,XDC,U,2008-Q3,27710.71
Q,IN,P,B,M,XDC,U,2008-Q4,28621.73
Q,IN,P,B,M,XDC,U,2009-Q1,30010.732
Q,IN,P,B,M,XDC,U,2009-Q2,29949.169
Q,IN,P,B,M,XDC,U,2009-Q3,31039.907
Q,IN,P,B,M,XDC,U,2009-Q4,31781.732
Q,IN,P,B,M,XDC,U,2010-Q1,34900.81
Q,IN,P,B,M,XDC,U,2010-Q2,35717.981
Q,IN,P,B,M,XDC,U,2010-Q3,36949.129
Q,IN,P,B,M,XDC,U,2010-Q4,40473.029
Q,IN,P,B,M,XDC,U,2011-Q1,42345.119
Q,IN,P,B,M,XDC,U,2011-Q2,43072.942
Q,IN,P,B,M,XDC,U,2011-Q3,44149.22
Q,IN,P,B,M,XDC,U,2011-Q4,47014.905
Q,IN,P,B,M,XDC,U,2012-Q1,49883.78
Q,IN,P,B,M,XDC,U,2012-Q2,51321.3
Q,IN,P,B,M,XDC,U,2012-Q3,51413.315
Q,IN,P,B,M,XDC,U,2012-Q4,54113.86
Q,IN,P,B,M,XDC,U,2013-Q1,56616.063
Q,IN,P,B,M,XDC,U,2013-Q2,58157.355
Q,IN,P,B,M,XDC,U,2013-Q3,59941.389
Q,IN,P,B,M,XDC,U,2013-Q4,61785.378
Q,IN,P,B,M,XDC,U,2014-Q1,64364.571
Q,IN,P,B,M,XDC,U,2014-Q2,65595.914
Q,IN,P,B,M,XDC,U,2014-Q3,65961.988
Q,IN,P,B,M,XDC,U,2014-Q4,68064.683
Q,IN,P,B,M,XDC,U,2015-Q1,70348.772
Q,IN,P,B,M,XDC,U,2015-Q2,71429.513
Q,IN,P,B,M,XDC,U,2015-Q3,72070.21
Q,IN,P,B,M,XDC,U,2015-Q4,75214.985
Q,IN,P,B,M,XDC,U,2016-Q1,77829.857
Q,IN,P,B,M,XDC,U,2016-Q2,77839.212
Q,IN,P,B,M,XDC,U,2016-Q3,80541.096
Q,IN,P,B,M,XDC,U,2016-Q4,78905.377
Q,IN,P,B,M,XDC,U,2017-Q1,84042.005
Q,IN,P,B,M,XDC,U,2017-Q2,81980.202
Q,IN,P,B,M,XDC,U,2017-Q3,85445.462
Q,IN,P,B,M,XDC,U,2017-Q4,86332.338
Q,IN,P,B,M,XDC,U,2018-Q1,91996.905
Q,IN,P,B,M,XDC,U,2018-Q2,91931.455
Q,IN,P,B,M,XDC,U,2018-Q3,95627.694
Q,IN,P,B,M,XDC,U,2018-Q4,98677.617
Q,IN,P,B,M,XDC,U,2019-Q1,103648.171
Q,IN,P,B,M,XDC,U,2019-Q2,102499.507
Q,IN,P,B,M,XDC,U,2019-Q3,103708.431
Q,IN,P,B,M,XDC,U,2019-Q4,105906.134
Q,IN,P,B,M,XDC,U,2020-Q1,110254.784
Q,IN,P,B,M,XDC,U,2020-Q2,108951.864
Q,IN,P,B,M,XDC,U,2020-Q3,109191.664
Q,IN,P,B,M,XDC,U,2020-Q4,111936.21
Q,IN,P,B,M,XDC,U,2021-Q1,116597.57
Q,IN,P,B,M,XDC,U,2021-Q2,115469.49
Q,IN,P,B,M,XDC,U,2021-Q3,116604.802
Q,IN,P,B,M,XDC,U,2021-Q4,118635.024
Q,IN,P,B,M,XDC,U,2022-Q1,125999.497
Q,IN,P,B,M,XDC,U,2022-Q2,128629.534
Q,IN,P,B,M,XDC,U,2022-Q3,133461.442
Q,IN,P,B,M,XDC,U,2022-Q4,140270.244
Q,IN,P,B,M,XDC,U,2023-Q1,144030.872
Q,IN,P,B,M,XDC,U,2023-Q2,151180.205
Q,IN,P,B,M,XDC,U,2023-Q3,152849.093
Q,IN,P,B,M,XDC,U,2023-Q4,161325.256
Q,IN,P,B,M,XDC,U,2024-Q1,166577.39
Q,IN,P,B,M,XDC,U,2024-Q2,171339.88
Q,IN,P,B,M,XDC,U,2024-Q3,174023.663
Q,IN,P,B,M,XDC,U,2024-Q4,180802.941
Q,IN,P,B,M,XDC,U,2025-Q1,186085.162
Q,IN,P,B,M,XDC,U,2025-Q2,192743.42
Q,IN,P,B,M,XDC,U,2025-Q3,196939.058
