FREQ,EER_TYPE,EER_BASKET,REF_AREA,TIME_PERIOD,OBS_VALUE
D,N,B,IN,2022-11-21,97.78
D,N,B,IN,2022-11-22,97.63
D,N,B,IN,2022-11-23,97.4
D,N,B,IN,2022-11-24,96.96
D,N,B,IN,2022-11-25,97.2
D,N,B,IN,2022-11-26,NaN
D,N,B,IN,2022-11-27,NaN
D,N,B,IN,2022-11-28,97.11
D,N,B,IN,2022-11-29,97.11
D,N,B,IN,2022-11-30,97.02
D,N,B,IN,2022-12-01,96.71
D,N,B,IN,2022-12-02,96.07
D,N,B,IN,2022-12-03,NaN
D,N,B,IN,2022-12-04,NaN
D,N,B,IN,2022-12-05,95.18
D,N,B,IN,2022-12-06,95
D,N,B,IN,2022-12-07,95.08
D,N,B,IN,2022-12-08,94.94
D,N,B,IN,2022-12-09,94.71
D,N,B,IN,2022-12-10,NaN
D,N,B,IN,2022-12-11,NaN
D,N,B,IN,2022-12-12,94.57
D,N,B,IN,2022-12-13,94.47
D,N,B,IN,2022-12-14,94.22
D,N,B,IN,2022-12-15,94.23
D,N,B,IN,2022-12-16,94.47
D,N,B,IN,2022-12-17,NaN
D,N,B,IN,2022-12-18,NaN
D,N,B,IN,2022-12-19,94.55
D,N,B,IN,2022-12-20,94.27
D,N,B,IN,2022-12-21,94.07
D,N,B,IN,2022-12-22,94.15
D,N,B,IN,2022-12-23,94.23
D,N,B,IN,2022-12-24,NaN
D,N,B,IN,2022-12-25,NaN
D,N,B,IN,2022-12-26,94.23
D,N,B,IN,2022-12-27,93.97
D,N,B,IN,2022-12-28,94.16
D,N,B,IN,2022-12-29,94.04
D,N,B,IN,2022-12-30,93.82
D,N,B,IN,2022-12-31,NaN
D,N,B,IN,2023-01-01,NaN
D,N,B,IN,2023-01-02,93.69
D,N,B,IN,2023-01-03,93.93
D,N,B,IN,2023-01-04,93.68
D,N,B,IN,2023-01-05,94.04
D,N,B,IN,2023-01-06,94.09
D,N,B,IN,2023-01-07,NaN
D,N,B,IN,2023-01-08,NaN
D,N,B,IN,2023-01-09,93.41
D,N,B,IN,2023-01-10,94
D,N,B,IN,2023-01-11,93.99
D,N,B,IN,2023-01-12,93.93
D,N,B,IN,2023-01-13,93.59
D,N,B,IN,2023-01-14,NaN
D,N,B,IN,2023-01-15,NaN
D,N,B,IN,2023-01-16,93.37
D,N,B,IN,2023-01-17,93.48
D,N,B,IN,2023-01-18,93.67
D,N,B,IN,2023-01-19,93.88
D,N,B,IN,2023-01-20,94.15
D,N,B,IN,2023-01-21,NaN
D,N,B,IN,2023-01-22,NaN
D,N,B,IN,2023-01-23,93.72
D,N,B,IN,2023-01-24,93.51
D,N,B,IN,2023-01-25,93.45
D,N,B,IN,2023-01-26,93.41
D,N,B,IN,2023-01-27,93.42
D,N,B,IN,2023-01-28,NaN
D,N,B,IN,2023-01-29,NaN
D,N,B,IN,2023-01-30,93.29
D,N,B,IN,2023-01-31,93.27
D,N,B,IN,2023-02-01,93.01
D,N,B,IN,2023-02-02,92.16
D,N,B,IN,2023-02-03,92.7
D,N,B,IN,2023-02-04,NaN
D,N,B,IN,2023-02-05,NaN
D,N,B,IN,2023-02-06,92.8
D,N,B,IN,2023-02-07,93.01
D,N,B,IN,2023-02-08,93.05
D,N,B,IN,2023-02-09,92.89
D,N,B,IN,2023-02-10,93.35
D,N,B,IN,2023-02-11,NaN
D,N,B,IN,2023-02-12,NaN
D,N,B,IN,2023-02-13,93.34
D,N,B,IN,2023-02-14,92.91
D,N,B,IN,2023-02-15,93.43
D,N,B,IN,2023-02-16,93.7
D,N,B,IN,2023-02-17,93.96
D,N,B,IN,2023-02-18,NaN
D,N,B,IN,2023-02-19,NaN
D,N,B,IN,2023-02-20,93.77
D,N,B,IN,2023-02-21,93.87
D,N,B,IN,2023-02-22,93.87
D,N,B,IN,2023-02-23,94.31
D,N,B,IN,2023-02-24,94.54
D,N,B,IN,2023-02-25,NaN
D,N,B,IN,2023-02-26,NaN
D,N,B,IN,2023-02-27,94.74
D,N,B,IN,2023-02-28,94.71
D,N,B,IN,2023-03-01,94.24
D,N,B,IN,2023-03-02,94.67
D,N,B,IN,2023-03-03,95.32
D,N,B,IN,2023-03-04,NaN
D,N,B,IN,2023-03-05,NaN
D,N,B,IN,2023-03-06,95.32
D,N,B,IN,2023-03-07,95.42
D,N,B,IN,2023-03-08,95.79
D,N,B,IN,2023-03-09,95.68
D,N,B,IN,2023-03-10,95.5
D,N,B,IN,2023-03-11,NaN
D,N,B,IN,2023-03-12,NaN
D,N,B,IN,2023-03-13,94.46
D,N,B,IN,2023-03-14,94.29
D,N,B,IN,2023-03-15,94.43
D,N,B,IN,2023-03-16,94.22
D,N,B,IN,2023-03-17,94.24
D,N,B,IN,2023-03-18,NaN
D,N,B,IN,2023-03-19,NaN
D,N,B,IN,2023-03-20,94.08
D,N,B,IN,2023-03-21,93.88
D,N,B,IN,2023-03-22,93.89
D,N,B,IN,2023-03-23,93.66
D,N,B,IN,2023-03-24,93.95
D,N,B,IN,2023-03-25,NaN
D,N,B,IN,2023-03-26,NaN
D,N,B,IN,2023-03-27,94.09
D,N,B,IN,2023-03-28,94.02
D,N,B,IN,2023-03-29,93.93
D,N,B,IN,2023-03-30,94.11
D,N,B,IN,2023-03-31,93.99
D,N,B,IN,2023-04-01,NaN
D,N,B,IN,2023-04-02,NaN
D,N,B,IN,2023-04-03,93.95
D,N,B,IN,2023-04-04,93.98
D,N,B,IN,2023-04-05,94.04
D,N,B,IN,2023-04-06,94.29
D,N,B,IN,2023-04-07,94.3
D,N,B,IN,2023-04-08,NaN
D,N,B,IN,2023-04-09,NaN
D,N,B,IN,2023-04-10,94.3
D,N,B,IN,2023-04-11,94.28
D,N,B,IN,2023-04-12,94.25
D,N,B,IN,2023-04-13,94.13
D,N,B,IN,2023-04-14,94.05
D,N,B,IN,2023-04-15,NaN
D,N,B,IN,2023-04-16,NaN
D,N,B,IN,2023-04-17,94.1
D,N,B,IN,2023-04-18,94.14
D,N,B,IN,2023-04-19,94.26
D,N,B,IN,2023-04-20,94.17
D,N,B,IN,2023-04-21,94.24
D,N,B,IN,2023-04-22,NaN
D,N,B,IN,2023-04-23,NaN
D,N,B,IN,2023-04-24,94.44
D,N,B,IN,2023-04-25,94.49
D,N,B,IN,2023-04-26,94.67
D,N,B,IN,2023-04-27,94.59
D,N,B,IN,2023-04-28,94.73
D,N,B,IN,2023-04-29,NaN
D,N,B,IN,2023-04-30,NaN
D,N,B,IN,2023-05-01,94.73
D,N,B,IN,2023-05-02,94.75
D,N,B,IN,2023-05-03,94.48
D,N,B,IN,2023-05-04,94.33
D,N,B,IN,2023-05-05,94.4
D,N,B,IN,2023-05-06,NaN
D,N,B,IN,2023-05-07,NaN
D,N,B,IN,2023-05-08,94.32
D,N,B,IN,2023-05-09,94.19
D,N,B,IN,2023-05-10,94.28
D,N,B,IN,2023-05-11,94.28
D,N,B,IN,2023-05-12,94.41
D,N,B,IN,2023-05-13,NaN
D,N,B,IN,2023-05-14,NaN
D,N,B,IN,2023-05-15,94.38
D,N,B,IN,2023-05-16,94.57
D,N,B,IN,2023-05-17,94.78
D,N,B,IN,2023-05-18,94.75
D,N,B,IN,2023-05-19,94.49
D,N,B,IN,2023-05-20,NaN
D,N,B,IN,2023-05-21,NaN
D,N,B,IN,2023-05-22,94.35
D,N,B,IN,2023-05-23,94.68
D,N,B,IN,2023-05-24,94.82
D,N,B,IN,2023-05-25,95.05
D,N,B,IN,2023-05-26,95.13
D,N,B,IN,2023-05-27,NaN
D,N,B,IN,2023-05-28,NaN
D,N,B,IN,2023-05-29,95.29
D,N,B,IN,2023-05-30,95.09
D,N,B,IN,2023-05-31,95.45
D,N,B,IN,2023-06-01,95.66
D,N,B,IN,2023-06-02,95.26
D,N,B,IN,2023-06-03,NaN
D,N,B,IN,2023-06-04,NaN
D,N,B,IN,2023-06-05,95.42
D,N,B,IN,2023-06-06,95.42
D,N,B,IN,2023-06-07,95.44
D,N,B,IN,2023-06-08,95.49
D,N,B,IN,2023-06-09,95.34
D,N,B,IN,2023-06-10,NaN
D,N,B,IN,2023-06-11,NaN
D,N,B,IN,2023-06-12,95.45
D,N,B,IN,2023-06-13,95.48
D,N,B,IN,2023-06-14,95.84
D,N,B,IN,2023-06-15,95.75
D,N,B,IN,2023-06-16,95.56
D,N,B,IN,2023-06-17,NaN
D,N,B,IN,2023-06-18,NaN
D,N,B,IN,2023-06-19,95.83
D,N,B,IN,2023-06-20,95.76
D,N,B,IN,2023-06-21,95.99
D,N,B,IN,2023-06-22,95.94
D,N,B,IN,2023-06-23,96.31
D,N,B,IN,2023-06-24,NaN
D,N,B,IN,2023-06-25,NaN
D,N,B,IN,2023-06-26,96.39
D,N,B,IN,2023-06-27,96.27
D,N,B,IN,2023-06-28,96.58
D,N,B,IN,2023-06-29,96.59
D,N,B,IN,2023-06-30,96.85
D,N,B,IN,2023-07-01,NaN
D,N,B,IN,2023-07-02,NaN
D,N,B,IN,2023-07-03,96.78
D,N,B,IN,2023-07-04,96.5
D,N,B,IN,2023-07-05,96.39
D,N,B,IN,2023-07-06,96.15
D,N,B,IN,2023-07-07,95.99
D,N,B,IN,2023-07-08,NaN
D,N,B,IN,2023-07-09,NaN
D,N,B,IN,2023-07-10,95.88
D,N,B,IN,2023-07-11,95.66
D,N,B,IN,2023-07-12,95.56
D,N,B,IN,2023-07-13,95.04
D,N,B,IN,2023-07-14,94.72
D,N,B,IN,2023-07-15,NaN
D,N,B,IN,2023-07-16,NaN
D,N,B,IN,2023-07-17,95.01
D,N,B,IN,2023-07-18,94.92
D,N,B,IN,2023-07-19,95.26
D,N,B,IN,2023-07-20,95.24
D,N,B,IN,2023-07-21,95.67
D,N,B,IN,2023-07-22,NaN
D,N,B,IN,2023-07-23,NaN
D,N,B,IN,2023-07-24,95.88
D,N,B,IN,2023-07-25,95.72
D,N,B,IN,2023-07-26,95.46
D,N,B,IN,2023-07-27,95.38
D,N,B,IN,2023-07-28,95.38
D,N,B,IN,2023-07-29,NaN
D,N,B,IN,2023-07-30,NaN
D,N,B,IN,2023-07-31,95.34
D,N,B,IN,2023-08-01,95.68
D,N,B,IN,2023-08-02,95.46
D,N,B,IN,2023-08-03,95.44
D,N,B,IN,2023-08-04,95.41
D,N,B,IN,2023-08-05,NaN
D,N,B,IN,2023-08-06,NaN
D,N,B,IN,2023-08-07,95.47
D,N,B,IN,2023-08-08,95.76
D,N,B,IN,2023-08-09,95.62
D,N,B,IN,2023-08-10,95.74
D,N,B,IN,2023-08-11,95.86
D,N,B,IN,2023-08-12,NaN
D,N,B,IN,2023-08-13,NaN
D,N,B,IN,2023-08-14,95.9
D,N,B,IN,2023-08-15,95.87
D,N,B,IN,2023-08-16,95.99
D,N,B,IN,2023-08-17,96.19
D,N,B,IN,2023-08-18,96.19
D,N,B,IN,2023-08-19,NaN
D,N,B,IN,2023-08-20,NaN
D,N,B,IN,2023-08-21,96.03
D,N,B,IN,2023-08-22,96.22
D,N,B,IN,2023-08-23,96.8
D,N,B,IN,2023-08-24,96.65
D,N,B,IN,2023-08-25,96.72
D,N,B,IN,2023-08-26,NaN
D,N,B,IN,2023-08-27,NaN
D,N,B,IN,2023-08-28,96.81
D,N,B,IN,2023-08-29,96.67
D,N,B,IN,2023-08-30,96.51
D,N,B,IN,2023-08-31,96.46
D,N,B,IN,2023-09-01,96.39
D,N,B,IN,2023-09-02,NaN
D,N,B,IN,2023-09-03,NaN
D,N,B,IN,2023-09-04,96.67
D,N,B,IN,2023-09-05,96.75
D,N,B,IN,2023-09-06,96.61
D,N,B,IN,2023-09-07,96.84
D,N,B,IN,2023-09-08,97.1
D,N,B,IN,2023-09-09,NaN
D,N,B,IN,2023-09-10,NaN
D,N,B,IN,2023-09-11,96.87
D,N,B,IN,2023-09-12,96.96
D,N,B,IN,2023-09-13,96.77
D,N,B,IN,2023-09-14,96.76
D,N,B,IN,2023-09-15,96.76
D,N,B,IN,2023-09-16,NaN
D,N,B,IN,2023-09-17,NaN
D,N,B,IN,2023-09-18,96.65
D,N,B,IN,2023-09-19,96.64
D,N,B,IN,2023-09-20,96.84
D,N,B,IN,2023-09-21,97.17
D,N,B,IN,2023-09-22,97.24
D,N,B,IN,2023-09-23,NaN
D,N,B,IN,2023-09-24,NaN
D,N,B,IN,2023-09-25,97.14
D,N,B,IN,2023-09-26,97.14
D,N,B,IN,2023-09-27,97.49
D,N,B,IN,2023-09-28,97.49
D,N,B,IN,2023-09-29,97.33
D,N,B,IN,2023-09-30,NaN
D,N,B,IN,2023-10-01,NaN
D,N,B,IN,2023-10-02,97.54
D,N,B,IN,2023-10-03,97.76
D,N,B,IN,2023-10-04,97.59
D,N,B,IN,2023-10-05,97.49
D,N,B,IN,2023-10-06,97.51
D,N,B,IN,2023-10-07,NaN
D,N,B,IN,2023-10-08,NaN
D,N,B,IN,2023-10-09,97.42
D,N,B,IN,2023-10-10,97.36
D,N,B,IN,2023-10-11,97.25
D,N,B,IN,2023-10-12,97.1
D,N,B,IN,2023-10-13,97.42
D,N,B,IN,2023-10-14,NaN
D,N,B,IN,2023-10-15,NaN
D,N,B,IN,2023-10-16,97.41
D,N,B,IN,2023-10-17,97.38
D,N,B,IN,2023-10-18,97.37
D,N,B,IN,2023-10-19,97.56
D,N,B,IN,2023-10-20,97.65
D,N,B,IN,2023-10-21,NaN
D,N,B,IN,2023-10-22,NaN
D,N,B,IN,2023-10-23,97.58
D,N,B,IN,2023-10-24,97.44
D,N,B,IN,2023-10-25,97.5
D,N,B,IN,2023-10-26,97.58
D,N,B,IN,2023-10-27,97.53
D,N,B,IN,2023-10-28,NaN
D,N,B,IN,2023-10-29,NaN
D,N,B,IN,2023-10-30,97.27
D,N,B,IN,2023-10-31,97.3
D,N,B,IN,2023-11-01,97.51
D,N,B,IN,2023-11-02,97.07
D,N,B,IN,2023-11-03,96.71
D,N,B,IN,2023-11-04,NaN
D,N,B,IN,2023-11-05,NaN
D,N,B,IN,2023-11-06,96.31
D,N,B,IN,2023-11-07,96.58
D,N,B,IN,2023-11-08,96.61
D,N,B,IN,2023-11-09,96.59
D,N,B,IN,2023-11-10,96.72
D,N,B,IN,2023-11-11,NaN
D,N,B,IN,2023-11-12,NaN
D,N,B,IN,2023-11-13,96.83
D,N,B,IN,2023-11-14,96.8
D,N,B,IN,2023-11-15,96
D,N,B,IN,2023-11-16,95.89
D,N,B,IN,2023-11-17,95.53
D,N,B,IN,2023-11-18,NaN
D,N,B,IN,2023-11-19,NaN
D,N,B,IN,2023-11-20,95.08
D,N,B,IN,2023-11-21,94.88
D,N,B,IN,2023-11-22,95.12
D,N,B,IN,2023-11-23,95.15
D,N,B,IN,2023-11-24,95.11
D,N,B,IN,2023-11-25,NaN
D,N,B,IN,2023-11-26,NaN
D,N,B,IN,2023-11-27,94.95
D,N,B,IN,2023-11-28,94.93
D,N,B,IN,2023-11-29,94.62
D,N,B,IN,2023-11-30,94.85
D,N,B,IN,2023-12-01,95.06
D,N,B,IN,2023-12-02,NaN
D,N,B,IN,2023-12-03,NaN
D,N,B,IN,2023-12-04,94.89
D,N,B,IN,2023-12-05,95.16
D,N,B,IN,2023-12-06,95.36
D,N,B,IN,2023-12-07,95.29
D,N,B,IN,2023-12-08,95.21
D,N,B,IN,2023-12-09,NaN
D,N,B,IN,2023-12-10,NaN
D,N,B,IN,2023-12-11,95.56
D,N,B,IN,2023-12-12,95.28
D,N,B,IN,2023-12-13,95.46
D,N,B,IN,2023-12-14,94.61
D,N,B,IN,2023-12-15,94.76
D,N,B,IN,2023-12-16,NaN
D,N,B,IN,2023-12-17,NaN
D,N,B,IN,2023-12-18,94.94
D,N,B,IN,2023-12-19,94.87
D,N,B,IN,2023-12-20,94.84
D,N,B,IN,2023-12-21,94.65
D,N,B,IN,2023-12-22,94.59
D,N,B,IN,2023-12-23,NaN
D,N,B,IN,2023-12-24,NaN
D,N,B,IN,2023-12-25,94.59
D,N,B,IN,2023-12-26,94.59
D,N,B,IN,2023-12-27,94.32
D,N,B,IN,2023-12-28,94.04
D,N,B,IN,2023-12-29,94.25
D,N,B,IN,2023-12-30,NaN
D,N,B,IN,2023-12-31,NaN
D,N,B,IN,2024-01-01,94.25
D,N,B,IN,2024-01-02,94.58
D,N,B,IN,2024-01-03,94.79
D,N,B,IN,2024-01-04,94.8
D,N,B,IN,2024-01-05,95.11
D,N,B,IN,2024-01-06,NaN
D,N,B,IN,2024-01-07,NaN
D,N,B,IN,2024-01-08,95.13
D,N,B,IN,2024-01-09,95.13
D,N,B,IN,2024-01-10,95.31
D,N,B,IN,2024-01-11,95.15
D,N,B,IN,2024-01-12,95.42
D,N,B,IN,2024-01-13,NaN
D,N,B,IN,2024-01-14,NaN
D,N,B,IN,2024-01-15,95.56
D,N,B,IN,2024-01-16,95.68
D,N,B,IN,2024-01-17,95.82
D,N,B,IN,2024-01-18,95.78
D,N,B,IN,2024-01-19,95.78
D,N,B,IN,2024-01-20,NaN
D,N,B,IN,2024-01-21,NaN
D,N,B,IN,2024-01-22,95.76
D,N,B,IN,2024-01-23,95.72
D,N,B,IN,2024-01-24,95.49
D,N,B,IN,2024-01-25,95.64
D,N,B,IN,2024-01-26,95.66
D,N,B,IN,2024-01-27,NaN
D,N,B,IN,2024-01-28,NaN
D,N,B,IN,2024-01-29,95.76
D,N,B,IN,2024-01-30,95.71
D,N,B,IN,2024-01-31,95.81
D,N,B,IN,2024-02-01,95.96
D,N,B,IN,2024-02-02,95.73
D,N,B,IN,2024-02-03,NaN
D,N,B,IN,2024-02-04,NaN
D,N,B,IN,2024-02-05,96.25
D,N,B,IN,2024-02-06,96.19
D,N,B,IN,2024-02-07,96.17
D,N,B,IN,2024-02-08,96.32
D,N,B,IN,2024-02-09,96.26
D,N,B,IN,2024-02-10,NaN
D,N,B,IN,2024-02-11,NaN
D,N,B,IN,2024-02-12,96.21
D,N,B,IN,2024-02-13,96.18
D,N,B,IN,2024-02-14,96.47
D,N,B,IN,2024-02-15,96.37
D,N,B,IN,2024-02-16,96.37
D,N,B,IN,2024-02-17,NaN
D,N,B,IN,2024-02-18,NaN
D,N,B,IN,2024-02-19,96.34
D,N,B,IN,2024-02-20,96.39
D,N,B,IN,2024-02-21,96.36
D,N,B,IN,2024-02-22,96.31
D,N,B,IN,2024-02-23,96.35
D,N,B,IN,2024-02-24,NaN
D,N,B,IN,2024-02-25,NaN
D,N,B,IN,2024-02-26,96.37
D,N,B,IN,2024-02-27,96.34
D,N,B,IN,2024-02-28,96.5
D,N,B,IN,2024-02-29,96.42
D,N,B,IN,2024-03-01,96.47
D,N,B,IN,2024-03-02,NaN
D,N,B,IN,2024-03-03,NaN
D,N,B,IN,2024-03-04,96.31
D,N,B,IN,2024-03-05,96.35
D,N,B,IN,2024-03-06,96.33
D,N,B,IN,2024-03-07,96.23
D,N,B,IN,2024-03-08,96
D,N,B,IN,2024-03-09,NaN
D,N,B,IN,2024-03-10,NaN
D,N,B,IN,2024-03-11,95.91
D,N,B,IN,2024-03-12,95.98
D,N,B,IN,2024-03-13,95.97
D,N,B,IN,2024-03-14,95.97
D,N,B,IN,2024-03-15,96.18
D,N,B,IN,2024-03-16,NaN
D,N,B,IN,2024-03-17,NaN
D,N,B,IN,2024-03-18,96.25
D,N,B,IN,2024-03-19,96.32
D,N,B,IN,2024-03-20,96.19
D,N,B,IN,2024-03-21,96.05
D,N,B,IN,2024-03-22,96.03
D,N,B,IN,2024-03-23,NaN
D,N,B,IN,2024-03-24,NaN
D,N,B,IN,2024-03-25,96.04
D,N,B,IN,2024-03-26,96.18
D,N,B,IN,2024-03-27,96.36
D,N,B,IN,2024-03-28,96.31
D,N,B,IN,2024-03-29,96.3
D,N,B,IN,2024-03-30,NaN
D,N,B,IN,2024-03-31,NaN
D,N,B,IN,2024-04-01,96.31
D,N,B,IN,2024-04-02,96.5
D,N,B,IN,2024-04-03,96.36
D,N,B,IN,2024-04-04,96.22
D,N,B,IN,2024-04-05,96.33
D,N,B,IN,2024-04-06,NaN
D,N,B,IN,2024-04-07,NaN
D,N,B,IN,2024-04-08,96.45
D,N,B,IN,2024-04-09,96.38
D,N,B,IN,2024-04-10,96.39
D,N,B,IN,2024-04-11,96.73
D,N,B,IN,2024-04-12,96.86
D,N,B,IN,2024-04-13,NaN
D,N,B,IN,2024-04-14,NaN
D,N,B,IN,2024-04-15,97.01
D,N,B,IN,2024-04-16,97.02
D,N,B,IN,2024-04-17,96.9
D,N,B,IN,2024-04-18,96.91
D,N,B,IN,2024-04-19,97.1
D,N,B,IN,2024-04-20,NaN
D,N,B,IN,2024-04-21,NaN
D,N,B,IN,2024-04-22,97.31
D,N,B,IN,2024-04-23,97.24
D,N,B,IN,2024-04-24,97.2
D,N,B,IN,2024-04-25,97.12
D,N,B,IN,2024-04-26,97.12
D,N,B,IN,2024-04-27,NaN
D,N,B,IN,2024-04-28,NaN
D,N,B,IN,2024-04-29,96.93
D,N,B,IN,2024-04-30,97.02
D,N,B,IN,2024-05-01,97.01
D,N,B,IN,2024-05-02,96.87
D,N,B,IN,2024-05-03,96.57
D,N,B,IN,2024-05-04,NaN
D,N,B,IN,2024-05-05,NaN
D,N,B,IN,2024-05-06,96.3
D,N,B,IN,2024-05-07,96.42
D,N,B,IN,2024-05-08,96.62
D,N,B,IN,2024-05-09,96.67
D,N,B,IN,2024-05-10,96.48
D,N,B,IN,2024-05-11,NaN
D,N,B,IN,2024-05-12,NaN
D,N,B,IN,2024-05-13,96.49
D,N,B,IN,2024-05-14,96.47
D,N,B,IN,2024-05-15,96.21
D,N,B,IN,2024-05-16,95.98
D,N,B,IN,2024-05-17,96.34
D,N,B,IN,2024-05-18,NaN
D,N,B,IN,2024-05-19,NaN
D,N,B,IN,2024-05-20,96.37
D,N,B,IN,2024-05-21,96.37
D,N,B,IN,2024-05-22,96.54
D,N,B,IN,2024-05-23,96.53
D,N,B,IN,2024-05-24,96.78
D,N,B,IN,2024-05-25,NaN
D,N,B,IN,2024-05-26,NaN
D,N,B,IN,2024-05-27,96.72
D,N,B,IN,2024-05-28,96.49
D,N,B,IN,2024-05-29,96.47
D,N,B,IN,2024-05-30,96.68
D,N,B,IN,2024-05-31,96.52
D,N,B,IN,2024-06-01,NaN
D,N,B,IN,2024-06-02,NaN
D,N,B,IN,2024-06-03,96.85
D,N,B,IN,2024-06-04,96.29
D,N,B,IN,2024-06-05,96.37
D,N,B,IN,2024-06-06,96.26
D,N,B,IN,2024-06-07,96.24
D,N,B,IN,2024-06-08,NaN
D,N,B,IN,2024-06-09,NaN
D,N,B,IN,2024-06-10,96.62
D,N,B,IN,2024-06-11,96.61
D,N,B,IN,2024-06-12,96.56
D,N,B,IN,2024-06-13,96.49
D,N,B,IN,2024-06-14,96.8
D,N,B,IN,2024-06-15,NaN
D,N,B,IN,2024-06-16,NaN
D,N,B,IN,2024-06-17,96.78
D,N,B,IN,2024-06-18,96.91
D,N,B,IN,2024-06-19,96.72
D,N,B,IN,2024-06-20,96.6
D,N,B,IN,2024-06-21,96.78
D,N,B,IN,2024-06-22,NaN
D,N,B,IN,2024-06-23,NaN
D,N,B,IN,2024-06-24,96.79
D,N,B,IN,2024-06-25,96.94
D,N,B,IN,2024-06-26,96.95
D,N,B,IN,2024-06-27,97.11
D,N,B,IN,2024-06-28,97.03
D,N,B,IN,2024-06-29,NaN
D,N,B,IN,2024-06-30,NaN
D,N,B,IN,2024-07-01,96.93
D,N,B,IN,2024-07-02,97.11
D,N,B,IN,2024-07-03,97
D,N,B,IN,2024-07-04,96.74
D,N,B,IN,2024-07-05,96.67
D,N,B,IN,2024-07-06,NaN
D,N,B,IN,2024-07-07,NaN
D,N,B,IN,2024-07-08,96.63
D,N,B,IN,2024-07-09,96.71
D,N,B,IN,2024-07-10,96.66
D,N,B,IN,2024-07-11,96.44
D,N,B,IN,2024-07-12,96.22
D,N,B,IN,2024-07-13,NaN
D,N,B,IN,2024-07-14,NaN
D,N,B,IN,2024-07-15,96.18
D,N,B,IN,2024-07-16,96.24
D,N,B,IN,2024-07-17,96.06
D,N,B,IN,2024-07-18,96
D,N,B,IN,2024-07-19,96.23
D,N,B,IN,2024-07-20,NaN
D,N,B,IN,2024-07-21,NaN
D,N,B,IN,2024-07-22,96.24
D,N,B,IN,2024-07-23,96.22
D,N,B,IN,2024-07-24,96.16
D,N,B,IN,2024-07-25,95.83
D,N,B,IN,2024-07-26,95.99
D,N,B,IN,2024-07-27,NaN
D,N,B,IN,2024-07-28,NaN
D,N,B,IN,2024-07-29,96.12
D,N,B,IN,2024-07-30,96.15
D,N,B,IN,2024-07-31,95.8
D,N,B,IN,2024-08-01,95.88
D,N,B,IN,2024-08-02,95.5
D,N,B,IN,2024-08-03,NaN
D,N,B,IN,2024-08-04,NaN
D,N,B,IN,2024-08-05,94.18
D,N,B,IN,2024-08-06,94.88
D,N,B,IN,2024-08-07,94.95
D,N,B,IN,2024-08-08,94.83
D,N,B,IN,2024-08-09,94.78
D,N,B,IN,2024-08-10,NaN
D,N,B,IN,2024-08-11,NaN
D,N,B,IN,2024-08-12,94.84
D,N,B,IN,2024-08-13,94.79
D,N,B,IN,2024-08-14,94.4
D,N,B,IN,2024-08-15,94.48
D,N,B,IN,2024-08-16,94.53
D,N,B,IN,2024-08-17,NaN
D,N,B,IN,2024-08-18,NaN
D,N,B,IN,2024-08-19,94.14
D,N,B,IN,2024-08-20,94.14
D,N,B,IN,2024-08-21,93.93
D,N,B,IN,2024-08-22,93.9
D,N,B,IN,2024-08-23,93.91
D,N,B,IN,2024-08-24,NaN
D,N,B,IN,2024-08-25,NaN
D,N,B,IN,2024-08-26,93.58
D,N,B,IN,2024-08-27,93.62
D,N,B,IN,2024-08-28,93.65
D,N,B,IN,2024-08-29,93.6
D,N,B,IN,2024-08-30,93.7
D,N,B,IN,2024-08-31,NaN
D,N,B,IN,2024-09-01,NaN
D,N,B,IN,2024-09-02,93.94
D,N,B,IN,2024-09-03,93.95
D,N,B,IN,2024-09-04,93.82
D,N,B,IN,2024-09-05,93.47
D,N,B,IN,2024-09-06,93.41
D,N,B,IN,2024-09-07,NaN
D,N,B,IN,2024-09-08,NaN
D,N,B,IN,2024-09-09,93.85
D,N,B,IN,2024-09-10,93.82
D,N,B,IN,2024-09-11,93.7
D,N,B,IN,2024-09-12,93.88
D,N,B,IN,2024-09-13,93.49
D,N,B,IN,2024-09-14,NaN
D,N,B,IN,2024-09-15,NaN
D,N,B,IN,2024-09-16,93.32
D,N,B,IN,2024-09-17,93.4
D,N,B,IN,2024-09-18,93.49
D,N,B,IN,2024-09-19,93.41
D,N,B,IN,2024-09-20,93.59
D,N,B,IN,2024-09-21,NaN
D,N,B,IN,2024-09-22,NaN
D,N,B,IN,2024-09-23,93.63
D,N,B,IN,2024-09-24,93.3
D,N,B,IN,2024-09-25,93.22
D,N,B,IN,2024-09-26,93.1
D,N,B,IN,2024-09-27,92.9
D,N,B,IN,2024-09-28,NaN
D,N,B,IN,2024-09-29,NaN
D,N,B,IN,2024-09-30,92.73
D,N,B,IN,2024-10-01,93.1
D,N,B,IN,2024-10-02,93.06
D,N,B,IN,2024-10-03,93.39
D,N,B,IN,2024-10-04,93.5
D,N,B,IN,2024-10-05,NaN
D,N,B,IN,2024-10-06,NaN
D,N,B,IN,2024-10-07,93.71
D,N,B,IN,2024-10-08,93.9
D,N,B,IN,2024-10-09,94.04
D,N,B,IN,2024-10-10,94.21
D,N,B,IN,2024-10-11,93.98
D,N,B,IN,2024-10-12,NaN
D,N,B,IN,2024-10-13,NaN
D,N,B,IN,2024-10-14,94.21
D,N,B,IN,2024-10-15,94.33
D,N,B,IN,2024-10-16,94.37
D,N,B,IN,2024-10-17,94.52
D,N,B,IN,2024-10-18,94.45
